Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/j.jiec.2012.04.011,C2(+) selectivity,17.80%,3 wt.% Gold/Lanthanum Strontium Manganese Oxide,reaction operating temperature,1073 K
10.1016/j.jiec.2012.04.011,C2(+) selectivity,16.00%,1 wt.% Gold/Lanthanum Strontium Manganese Oxide,reaction operating temperature,1073 K
10.1016/j.jiec.2012.04.011,C2(+) selectivity,16.30%,Gold/Lanthanum Strontium Manganese Oxide,reaction operating temperature,1123 K
10.1016/j.jiec.2012.04.011,CH4 conversion,10.80%,Gold/Lanthanum-Strontium Manganite,reaction operating temperature,1073 K
10.1016/j.jiec.2012.04.011,CH4 conversion,7%,Gold/Lanthanum Strontium Manganese Oxide,reaction operating temperature,1123 K
10.1016/j.jiec.2012.04.011,CH4 conversion,54.70%,Gold/Lanthanum Strontium Manganese Oxide,reaction operating temperature,
10.1016/j.jiec.2012.04.011,CH4 conversion,12.90%,1 weight percent Gold/Lanthanum-Strontium Manganese Oxide,reaction operating temperature,1073 K
10.1016/j.jiec.2012.04.011,CH4 conversion,12.90%,3 wt.% Gold/Lanthanum-Strontium Manganite,reaction operating temperature,1073 K
10.1016/j.jiec.2012.04.011,CH4 conversion,12.90%,5 wt.% Gold/Lanthanum-Strontium Manganite,reaction operating temperature,1073 K
10.1016/j.jiec.2012.04.011,CH4 conversion,10.60%,Lanthanum Strontium Manganese Oxide,reaction operating temperature,1073 K
10.1016/j.jiec.2012.04.011,CH4 conversion,4.40%,Gold/Lanthanum Strontium Manganese Oxide,reaction operating temperature,1123 K
10.1016/j.jiec.2017.10.027,C2(+) yield,39%,Lanthanum Strontium Cobalt Ferrite,reaction operating temperature,
10.1016/j.jiec.2017.10.027,C2(+) yield,20%,8.6 weight percent Strontium-doped Lanthanum(III) oxide nanofiber catalyst,reaction operating temperature,650 °C
10.1016/j.jiec.2017.10.027,C2(+) yield,~7%,Iridium-doped catalyst,reaction operating temperature,~750 °C
10.1016/j.jiec.2017.10.027,C2(+) yield,~5.2%,Platinum-doped catalyst,reaction operating temperature,~750 °C
10.1016/j.jiec.2017.10.027,C2(+) yield,7%,Iridium-doped catalyst,reaction operating temperature,
10.1016/j.jiec.2017.10.027,C2(+) yield,0%,La2O2CO3,reaction operating temperature,500°C
10.1016/j.jiec.2017.10.027,C2(+) yield,0%,La2O3,reaction operating temperature,500°C
10.1016/j.jiec.2017.10.027,C2(+) selectivity,50%,La2O2CO3 nanostructured catalysts,reaction operating temperature,420 °C
10.1016/j.jiec.2017.10.027,C2(+) selectivity,41.50%,La2O3,reaction operating temperature,450 °C
10.1016/j.jiec.2017.10.027,C2(+) selectivity,45%,Two-dimensional La2O3 nanostructured catalyst,reaction operating temperature,550 °C
10.1016/j.jiec.2017.10.027,C2(+) selectivity,77%,Manganese oxide - Sodium tungstate / ordered mesoporous silica material composed of agglomerated silica particles,reaction operating temperature,
10.1016/j.jiec.2017.10.027,C2(+) selectivity,~ three-fold,Cerium(IV) oxide (10 weight percent Calcium-doped) in form of nanowires,reaction operating temperature,650 °C
10.1016/j.jiec.2017.10.027,C2(+) selectivity,~ three-fold,Cerium(IV) oxide (10 wt% Calcium-doped) in form of nanorods,reaction operating temperature,650 °C
10.1016/j.jiec.2017.10.027,C2(+) selectivity,43.40%,Rod-shaped morphology La2O3,reaction operating temperature,500 °C
10.1016/j.jiec.2017.10.027,CH4 conversion,≈50%,Lanthanum Strontium Cobalt Ferrite,reaction operating temperature,
10.1016/j.jiec.2017.10.027,CH4 conversion,30%,La2O2CO3 nanostructured catalysts,reaction operating temperature,420 °C
10.1016/j.jiec.2017.10.027,CH4 conversion,26.20%,La2O3,reaction operating temperature,450 °C
10.1016/j.jiec.2017.10.027,CH4 conversion,32.30%,Two-dimensional La2O3 nanostructured catalyst,reaction operating temperature,550 °C
10.1016/j.jiec.2017.10.027,CH4 conversion,20%,TiO2-doped catalyst,reaction operating temperature,low-temperature
10.1016/j.jiec.2017.10.027,CH4 conversion,14.40%,Iridium-doped catalyst,reaction operating temperature,
10.1016/j.jiec.2017.10.027,CH4 conversion,24%,Manganese oxide - Sodium tungstate / ordered mesoporous silica material composed of agglomerated silica particles,reaction operating temperature,
10.1016/j.jiec.2017.10.027,CH4 conversion,24.60%,Cerium(IV) oxide (10 wt% Calcium-doped) in form of nanowires,reaction operating temperature,650 °C
10.1016/j.jiec.2017.10.027,CH4 conversion,24.60%,Cerium dioxide (10 weight percent Calcium-doped) in form of nanorods,reaction operating temperature,650 °C
10.1016/j.jiec.2017.10.027,CH4 conversion,<2%,La2O2CO3,reaction operating temperature,500°C
10.1016/j.jiec.2017.10.027,CH4 conversion,<2%,La2O3,reaction operating temperature,500°C
10.1016/j.jiec.2017.10.027,CH4 conversion,27.40%,Rod-shaped morphology La2O3,reaction operating temperature,500 °C
10.1016/j.jiec.2019.04.016,C2(+) yield,16.20%,Manganese-monolithic silica-sodium tungstate,reaction operating temperature,
10.1016/j.jiec.2019.04.016,C2(+) yield,0.83%,Titanium dioxide,reaction operating temperature,
10.1016/j.jiec.2019.04.016,C2(+) yield,2.90%,MnOx-Na2WO4/meso-TiO2-rutile,reaction operating temperature,750 °C
10.1016/j.jiec.2019.04.016,C2(+) yield,0.83%,Titanium dioxide,reaction operating temperature,
10.1016/j.jiec.2019.04.016,C2(+) yield,3%,MnOx-Na2WO4/meso-TiO2-rutile,reaction operating temperature,750 °C
10.1016/j.jiec.2019.04.016,C2(+) selectivity,27.80%,Titanium dioxide,reaction operating temperature,
10.1016/j.jiec.2019.04.016,C2(+) selectivity,42.84%,Manganese oxide-Sodium tungstate/mesoporous Titanium dioxide-rutile,reaction operating temperature,750 °C
10.1016/j.jiec.2019.04.016,CH4 conversion,2.97%,Titanium dioxide,reaction operating temperature,750 °C
10.1016/j.jiec.2019.04.016,CH4 conversion,6.78%,MnOx-Na2WO4/meso-TiO2-rutile,reaction operating temperature,750 °C
10.1016/j.jngse.2014.04.004,C2(+) yield,18%,La2O3–CeO2 nanofiber fabrics,reaction operating temperature,300–620 °C
10.1016/j.jngse.2014.04.004,C2(+) selectivity,≤70%,La2O3–CeO2 nanofiber fabrics,reaction operating temperature,300–620 °C
10.1016/j.jngse.2014.04.004,C2(+) selectivity,55%,La2O3–CeO2 nanofiber fabrics,reaction operating temperature,450 °C
10.1016/j.jngse.2014.04.004,C2(+) selectivity,52–59%,La2O3–CeO2 nanofiber fabrics,reaction operating temperature,≤ about 300 °C
10.1016/j.jngse.2014.04.004,C2(+) selectivity,70%,La2O3–CeO2 nanofiber fabrics,reaction operating temperature,570 °C
10.1016/j.jngse.2014.04.004,C2(+) selectivity,45%,La2O3–CeO2 (20 mg catalyst bed),reaction operating temperature,
10.1016/j.jngse.2014.04.004,CH4 conversion,28%,La2O3–CeO2 nanofiber fabrics,reaction operating temperature,450 °C
10.1016/j.jngse.2014.07.005,C2(+) yield,≤25%,Lithium-doped Magnesium Oxide,reaction operating temperature,Low temperature range
10.1016/j.jngse.2014.07.005,C2(+) selectivity,44%,Lithium/Magnesium Oxide,reaction operating temperature,800 °C
10.1016/j.jngse.2014.07.005,CH4 conversion,45%,Lithium/Magnesium Oxide,reaction operating temperature,800 °C
10.1016/j.joei.2022.10.002,C2(+) yield,15.50%,Calcium Manganese Oxide with 6% Sodium Tungstate doping,reaction operating temperature,800 °C
10.1016/j.joei.2022.10.002,C2(+) yield,15.50%,Calcium Manganese Oxide with 6% Sodium Tungstate doping,reaction operating temperature,800 °C
10.1016/j.joei.2022.10.002,C2(+) yield,15.50%,6%Na2WO4-CaMnO3,reaction operating temperature,800 °C
10.1016/j.joei.2022.10.002,C2(+) yield,15.50%,6% Na2WO4 doped CaMnO3,reaction operating temperature,
10.1016/j.joei.2022.10.002,C2(+) yield,15.50%,6% Na2WO4 - CaMnO3,reaction operating temperature,800 °C
10.1016/j.joei.2022.10.002,C2(+) selectivity,0.23%,un-doped CaMnO3,reaction operating temperature,
10.1016/j.joei.2022.10.002,C2(+) selectivity,40.50%,6% Na2WO4-CaMnO3,reaction operating temperature,
10.1016/j.joei.2022.10.002,C2(+) selectivity,37.30%,6% Tungstate promoted CaMnO3,reaction operating temperature,
10.1016/j.joei.2022.10.002,C2(+) selectivity,0.23%,CaMnO3,reaction operating temperature,
10.1016/j.joei.2022.10.002,C2(+) selectivity,40.50%,6% Na2WO4 - CaMnO3,reaction operating temperature,
10.1016/j.joei.2022.10.002,CH4 conversion,84.3% - 46.1% ≈ 38.2%,Na2WO4-doped CaMnO3,reaction operating temperature,
10.1016/j.joei.2022.10.002,CH4 conversion,84.30%,un-doped CaMnO3,reaction operating temperature,
10.1016/j.joei.2022.10.002,CH4 conversion,38.20%,6% Na2WO4-CaMnO3,reaction operating temperature,
10.1016/j.joei.2022.10.002,CH4 conversion,>35.2%,6% Tungstate promoted CaMnO3,reaction operating temperature,800 °C
10.1016/j.joei.2022.10.002,CH4 conversion,84.30%,CaMnO3,reaction operating temperature,
10.1016/j.joei.2022.10.002,CH4 conversion,38.20%,6% Na2WO4 - CaMnO3,reaction operating temperature,
10.1016/j.jre.2019.03.023,C2(+) yield,19.20%,5 weight percent Lanthanum(III) oxide-Lithium-Manganese/Tungsten(VI) oxide/Titanium dioxide,reaction operating temperature,750 °C
10.1016/j.jre.2019.03.023,C2(+) yield,19.20%,5% Lanthanum oxide-Lithium-Manganese/Tungsten Titanate,reaction operating temperature,750 °C
10.1016/j.jre.2019.03.023,C2(+) yield,19.20%,5% Lanthanum trioxide-Lithium-Manganese/Tungsten Titania,reaction operating temperature,750 °C
10.1016/j.jre.2019.03.023,C2(+) selectivity,42.80%,Sodium tungstate/Manganese/Silicon dioxide,reaction operating temperature,
10.1016/j.jre.2019.03.023,C2(+) selectivity,55.90%,0.25 weight percent Lanthanum-Sodium-Tungsten-Manganese/Silicon dioxide,reaction operating temperature,
10.1016/j.jre.2019.03.023,C2(+) selectivity,67.30%,Lanthanum-Calcium Oxide,reaction operating temperature,
10.1016/j.jre.2019.03.023,C2(+) selectivity,65.20%,Lithium-Zinc Oxide/Lanthanum Oxide,reaction operating temperature,
10.1016/j.jre.2019.03.023,CH4 conversion,41.00%,Na2WO4/Mn/SiO2,reaction operating temperature,
10.1016/j.jre.2019.03.023,CH4 conversion,45.80%,Sodium Tungstate-Manganese/Silicon Dioxide (0.25 weight percent Lanthanum),reaction operating temperature,
10.1016/j.jre.2019.03.023,CH4 conversion,19.80%,Lanthanum-Calcium Oxide,reaction operating temperature,
10.1016/j.jre.2019.03.023,CH4 conversion,27.30%,Lithium-Zinc Oxide/Lanthanum Oxide,reaction operating temperature,
10.1016/j.jtice.2011.02.005,C2(+) yield,>23%,Na–W–Mn/SiO2,reaction operating temperature,
10.1016/j.jtice.2011.02.005,C2(+) yield,16.40%,Sodium-Tungsten-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jtice.2011.02.005,C2(+) yield,>23%,Sodium-Tungsten-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jtice.2011.02.005,C2(+) selectivity,67.80%,Sodium-Tungsten-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jtice.2011.02.005,C2(+) selectivity,65.50%,Sodium-Tungsten-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jtice.2011.02.005,C2(+) selectivity,69.20%,Sodium-Tungsten-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jtice.2011.02.005,C2(+) selectivity,65.90%,Sodium-Tungsten-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jtice.2011.02.005,C2(+) selectivity,67.13%,Sodium-Tungsten-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jtice.2011.02.005,CH4 conversion,33.40%,Sodium-Tungsten-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jtice.2011.02.005,CH4 conversion,29.70%,Sodium-Tungsten-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jtice.2011.02.005,CH4 conversion,34.50%,Sodium-Tungsten-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jtice.2011.02.005,CH4 conversion,35.80%,Sodium-Tungsten-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.mcat.2017.03.012,C2(+) yield,ca. 10.0%,LaAlO3,reaction operating temperature,750 °C
10.1016/j.mcat.2017.03.012,CH4 conversion,ca. 24.2%,Lanthanum Aluminum Oxide,reaction operating temperature,750 °C
10.1016/j.mcat.2017.03.012,CH4 conversion,low,LaAlO3,reaction operating temperature,
10.1016/j.mcat.2017.10.005,C2(+) yield,≈17%,Bimetallic calcium-lanthanum oxide,reaction operating temperature,
10.1016/j.mcat.2017.10.005,C2(+) yield,≈17%,bimetallic calcium-samarium oxide,reaction operating temperature,
10.1016/j.mcat.2017.10.005,C2(+) selectivity,30–45%,Calcium-Cerium-Oxide,reaction operating temperature,>650 °C
10.1016/j.mcat.2017.10.005,C2(+) selectivity,46,Calcium Samarium Oxide,reaction operating temperature,650 °C
10.1016/j.mcat.2017.10.005,C2(+) selectivity,62,Calcium Lanthanum Oxide,reaction operating temperature,650 °C
10.1016/j.mcat.2017.10.005,C2(+) selectivity,68%,Calcium Ytterbium Oxide,reaction operating temperature,650 °C
10.1016/j.mcat.2019.03.021,C2(+) yield,23.54%,Sodium Tungstate-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.mcat.2019.03.021,C2(+) yield,2.1–26.4%,Sodium Tungstate-Manganese,reaction operating temperature,
10.1016/j.mcat.2019.03.021,C2(+) yield,5.56%,Lanthanum/Silicon dioxide,reaction operating temperature,
10.1016/j.mcat.2019.03.021,C2(+) yield,9.18%,Sodium Tungstate-Manganese/Silicon Dioxide,reaction operating temperature,700 °C
10.1016/j.mcat.2019.03.021,C2(+) yield,4.96%,Calcium Lanthanum,reaction operating temperature,700 °C
10.1016/j.mcat.2019.03.021,C2(+) yield,14.44%,Sodium Tungstate-Manganese(6:4)/Silicon Dioxide,reaction operating temperature,700 °C
10.1016/j.mcat.2019.03.021,C2(+) yield,23.54%,Sodium Tungstate-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.mcat.2019.03.021,C2(+) selectivity,60.50%,Sodium Tungstate-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.mcat.2019.03.021,C2(+) selectivity,42.8–80.0%,Sodium Tungstate-Manganese,reaction operating temperature,
10.1016/j.mcat.2019.03.021,C2(+) selectivity,52.80%,Lanthanum on Silicon Dioxide,reaction operating temperature,
10.1016/j.mcat.2019.03.021,C2(+) selectivity,36.20%,Sodium Tungstate-Manganese on Silicon Dioxide,reaction operating temperature,700 °C
10.1016/j.mcat.2019.03.021,C2(+) selectivity,44.70%,Calcium Lanthanum,reaction operating temperature,
10.1016/j.mcat.2019.03.021,C2(+) selectivity,49.60%,Sodium Tungstate-Manganese(6:4)/Silicon Dioxide,reaction operating temperature,700 °C
10.1016/j.mcat.2019.03.021,C2(+) selectivity,60.50%,Sodium Tungstate-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.mcat.2019.03.021,CH4 conversion,39.67%,Sodium Tungstate-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.mcat.2019.03.021,CH4 conversion,10.53%,Lanthanum/Silicon dioxide,reaction operating temperature,
10.1016/j.mcat.2019.03.021,CH4 conversion,25.36%,Sodium Tungstate-Manganese on Silicon Dioxide,reaction operating temperature,700 °C
10.1016/j.mcat.2019.03.021,CH4 conversion,11.10%,Calcium Lanthanum,reaction operating temperature,700 °C
10.1016/j.mcat.2019.03.021,CH4 conversion,29.14%,Sodium Tungstate-Manganese(6:4)/Silicon Dioxide,reaction operating temperature,700 °C
10.1016/j.mcat.2019.03.021,CH4 conversion,39.67%,Sodium Tungstate-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.mcat.2020.110925,C2(+) yield,ca. 14.2 %,CaZrO3,reaction operating temperature,
10.1016/j.mcat.2021.111548,C2(+) yield,15%,SrLaAlO4,reaction operating temperature,
10.1016/j.mcat.2021.111548,C2(+) yield,7%,SrLaFeO4,reaction operating temperature,
10.1016/j.mcat.2021.111548,C2(+) yield,3%,SrLaCoO4,reaction operating temperature,
10.1016/j.mcat.2021.111548,CH4 conversion,~31%,SrLaAlO4,reaction operating temperature,
10.1016/j.mcat.2021.111548,CH4 conversion,23%,SrLaFeO4,reaction operating temperature,
10.1016/j.mcat.2021.111548,CH4 conversion,18%,SrLaCoO4,reaction operating temperature,
10.1016/j.mcat.2021.111548,CH4 conversion,26.10%,SrLaAlO4,reaction operating temperature,
10.1016/j.mcat.2021.111548,CH4 conversion,30.40%,SrLaCoO4,reaction operating temperature,
10.1016/j.mcat.2021.111677,C2(+) yield,ca. 14.1%,Mg99%Ca1%,reaction operating temperature,
10.1016/j.mcat.2021.111802,C2(+) selectivity,40%,"Lithium on Magnesium Oxide, calcined at 450 degrees Celsius in Oxygen",reaction operating temperature,650 °C
10.1016/j.mcat.2021.111976,C2(+) yield,<10%,Manganese-Sodium Tungstate on Silicon-based support with Silicon to Aluminum ratio less than 50,reaction operating temperature,
10.1016/j.mcat.2021.111976,C2(+) yield,24.3–25.6%,Manganese-Sodium Tungstate/Silica Santa Barbara Amorphous-15,reaction operating temperature,
10.1016/j.mcat.2021.111976,C2(+) yield,24.3–25.6%,Manganese-Sodium Tungstate/Mesoporous molecular sieves of Mobil Composition of Matter No. 41,reaction operating temperature,
10.1016/j.mcat.2021.111976,C2(+) yield,24.3–25.6%,Manganese-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,
10.1016/j.mcat.2021.111976,C2(+) yield,24.3–25.6%,Manganese-Sodium Tungstate/Silicon Carbide,reaction operating temperature,
10.1016/j.mcat.2021.111976,C2(+) yield,23.40%,titanium silicate zeolite,reaction operating temperature,
10.1016/j.mcat.2021.111976,C2(+) yield,<10%,Aluminum-rich zeolites,reaction operating temperature,
10.1016/j.mcat.2021.111976,C2(+) yield,>20%,SBA-15,reaction operating temperature,750 °C
10.1016/j.mcat.2021.111976,C2(+) yield,>20%,titanium silicate zeolite,reaction operating temperature,750 °C
10.1016/j.mcat.2021.111976,C2(+) yield,>20%,Beta Zeolite,reaction operating temperature,750 °C
10.1016/j.mcat.2021.111976,C2(+) yield,>20%,Silicon Carbide,reaction operating temperature,750 °C
10.1016/j.mcat.2021.111976,C2(+) selectivity,53–57%,Manganese-Sodium Tungstate/Silica Santa Barbara Amorphous-15,reaction operating temperature,
10.1016/j.mcat.2021.111976,C2(+) selectivity,53–57%,Manganese-Sodium Tungstate/Mesoporous molecular sieves of Mobil Composition of Matter No. 41,reaction operating temperature,
10.1016/j.mcat.2021.111976,C2(+) selectivity,53–57%,Manganese-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,
10.1016/j.mcat.2021.111976,C2(+) selectivity,53–57%,Manganese-Sodium Tungstate/Silicon Carbide,reaction operating temperature,
10.1016/j.mcat.2021.111976,CH4 conversion,43–47%,Manganese-Sodium Tungstate/Silica Santa Barbara Amorphous-15,reaction operating temperature,
10.1016/j.mcat.2021.111976,CH4 conversion,43–47%,Manganese-Sodium Tungstate/Mesoporous molecular sieves of Mobil Composition of Matter No. 41,reaction operating temperature,
10.1016/j.mcat.2021.111976,CH4 conversion,43–47%,Manganese–Sodium Tungstate/Silicon Dioxide,reaction operating temperature,
10.1016/j.mcat.2021.111976,CH4 conversion,43–47%,Manganese-Sodium Tungstate/Silicon Carbide,reaction operating temperature,
10.1016/j.mcat.2021.111982,C2(+) yield,16.30%,N5.0M0.5CC_950,reaction operating temperature,
10.1016/j.mcat.2021.111982,CH4 conversion,29.50%,Calcium Oxide from Sludge calcined at 950 degrees Celsius,reaction operating temperature,775 °C
10.1016/j.mcat.2022.112157,C2(+) selectivity,68%,Lithium/Cerium,reaction operating temperature,800 °C
10.1016/j.mcat.2022.112157,C2(+) selectivity,84%,Lithium on Lanthanum-Magnesium-Cerium,reaction operating temperature,800 °C
10.1016/j.mcat.2022.112157,C2(+) selectivity,57%,Lithium/Magnesium-Cerium,reaction operating temperature,800 °C
